8id,commentaries
73005,White resigns
77144,White resigns
23888,White resigns
52323,White resigns
41791,White resigns
11868,White resigns
35453,White resigns
64098,White resigns
60269,White resigns
47084,White resigns
15930,White resigns
22590,White resigns
42957,White resigns
33013,White resigns
32091,White resigns
1558,White resigns
54437,White resigns
42101,White resigns
53267,White resigns
7229,White resigns
47477,White resigns
64896,White resigns
74376,White resigns
12874,White resigns
43267,White resigns
57842,White resigns
6615,White resigns
45769,White resigns
76277,White resigns
34153,White resigns
57996,White resigns
16354,White resigns
33316,White resigns
38779,White resigns
68122,White resigns
3362,White resigns
23771,White resigns
29157,White resigns
18096,White resigns
6448,White resigns
20517,White resigns
51558,White resigns
22086,White resigns
4007,White resigns
56249,White resigns
8361,White resigns
65644,White resigns
35013,White resigns
46696,White resigns
30625,White resigns
56739,White resigns
5611,White resigns
64930,White resigns
16995,White resigns
22741,White resigns
52518,White resigns
77951,White resigns
38579,White resigns
10576,White resigns
75075,White resigns
54852,White resigns
2262,White resigns
31184,White resigns
61752,White resigns
11962,White resigns
60941,White resigns
41299,White resigns
62328,White resigns
55487,White resigns
47775,White resigns
77778,White resigns
4629,White resigns
65101,White resigns
8804,White resigns
16852,White resigns
60461,White resigns
65396,White resigns
37687,White resigns
56888,White resigns
23174,White resigns
23895,White resigns
783,White resigns
37633,White resigns
12928,White resigns
10443,White resigns
13042,White resigns
2742,White resigns
72810,White resigns
51589,White resigns
14569,White resigns
2441,White resigns
5062,White resigns
68029,White resigns
78698,White resigns
12747,White resigns
60161,White resigns
5173,White resigns
12568,White resigns
62004,White resigns
71550,White resigns
72600,White resigns
60098,White resigns
73351,White resigns
43261,White resigns
66821,White resigns
1589,White resigns
56295,White resigns
57983,White resigns
59825,White resigns
62616,White resigns
79948,White resigns
75929,White resigns
48592,White resigns
78498,White resigns
35769,White resigns
58018,White resigns
30771,White resigns
75930,White resigns
3880,White resigns
23257,White resigns
31195,White resigns
59475,White resigns
59514,White resigns
19910,White resigns
15794,White resigns
51604,White resigns
20886,White resigns
77957,White resigns
7297,White resigns
45201,White resigns
32023,White resigns
451,White resigns
18612,White resigns
32120,White resigns
64492,White resigns
20278,White resigns
21081,White resigns
64722,White resigns
67025,White resigns
20561,White resigns
54634,White resigns
65148,White resigns
67974,White resigns
72285,White resigns
37472,White resigns
67937,White resigns
76859,White resigns
28273,White resigns
64798,White resigns
68452,White resigns
47425,White resigns
26743,White resigns
1781,White resigns
12095,White resigns
43052,White resigns
80377,White resigns
2457,White resigns
78680,White resigns
43006,White resigns
57722,White resigns
12110,White resigns
52002,White resigns
20199,White resigns
37781,White resigns
64233,White resigns
52742,White resigns
8190,White resigns
39275,White resigns
71267,White resigns
60754,White resigns
31932,White resigns
72474,White resigns
80045,White resigns
16633,White resigns
80309,White resigns
65074,White resigns
29831,White resigns
7710,White resigns
53252,White resigns
77630,White resigns
11056,White resigns
772,White resigns
52909,White resigns
33665,White resigns
56677,White resigns
17790,White resigns
27757,White resigns
65734,White resigns
4986,White resigns
57547,White resigns
26605,White resigns
23405,White resigns
22476,White resigns
24776,White resigns
58639,White resigns
66018,White resigns
71725,White resigns
30795,White resigns
23765,White resigns
17668,White resigns
28774,White resigns
11089,White resigns
78578,White resigns
3196,White resigns
30059,White resigns
25664,White resigns
62920,White resigns
76359,White resigns
3166,White resigns
74339,White resigns
67354,White resigns
68918,White resigns
77894,White resigns
37780,White resigns
4105,White resigns
76183,White resigns
76674,White resigns
44728,White resigns
55639,White resigns
50909,White resigns
71378,White resigns
20753,White resigns
57642,White resigns
65716,White resigns
3899,White resigns
76941,White resigns
50258,White resigns
30492,White resigns
75590,White resigns
29787,White resigns
67052,White resigns
37105,White resigns
33493,White resigns
18145,White resigns
78937,White resigns
75668,White resigns
28650,White resigns
5986,White resigns
71892,White resigns
59192,White resigns
3801,White resigns
14245,White resigns
18426,White resigns
15912,White resigns
47721,White resigns
30547,White resigns
15803,White resigns
43065,White resigns
6849,White resigns
13383,White resigns
68371,White resigns
12452,White resigns
62227,White resigns
41258,White resigns
45674,White resigns
75813,White resigns
21960,White resigns
36020,White resigns
58638,White resigns
74552,White resigns
69694,White resigns
32286,White resigns
4126,White resigns
37393,White resigns
72803,White resigns
27451,White resigns
2971,White resigns
64256,White resigns
56562,White resigns
22114,White resigns
58237,White resigns
788,White resigns
74771,White resigns
74133,White resigns
39518,White resigns
80695,White resigns
35652,White resigns
33784,White resigns
71511,White resigns
30462,White resigns
15293,White resigns
49329,White resigns
16393,White resigns
35936,White resigns
64642,White resigns
10580,White resigns
12137,White resigns
10393,White resigns
80275,White resigns
2623,White resigns
17755,White resigns
26272,White resigns
73055,White resigns
29638,White resigns
51217,White resigns
64813,White resigns
71437,White resigns
43081,White resigns
41207,White resigns
39390,White resigns
39163,White resigns
49716,White resigns
15207,White resigns
25205,White resigns
61641,White resigns
5567,White resigns
59069,White resigns
24888,White resigns
43357,White resigns
55382,White resigns
35276,White resigns
55422,White resigns
662,White resigns
1973,White resigns
1611,White resigns
75515,White resigns
57331,White resigns
37932,White resigns
69985,White resigns
3770,White resigns
22866,White resigns
67613,White resigns
24109,White resigns
71706,White resigns
8121,White resigns
27894,White resigns
29693,White resigns
77491,White resigns
55353,White resigns
31119,White resigns
46955,White resigns
34017,White resigns
33813,White resigns
19477,White resigns
64226,White resigns
9002,White resigns
7813,White resigns
6518,White resigns
11974,White resigns
73783,White resigns
39900,White resigns
57528,White resigns
36624,White resigns
79843,White resigns
72526,White resigns
54571,White resigns
18498,White resigns
47602,White resigns
33429,White resigns
22051,White resigns
32423,White resigns
65069,White resigns
3746,White resigns
59165,White resigns
55021,White resigns
80367,White resigns
7940,White resigns
19079,White resigns
70967,White resigns
50846,White resigns
36228,White resigns
72704,White resigns
48822,White resigns
33338,White resigns
52178,White resigns
45120,White resigns
17218,White resigns
70069,White resigns
52719,White resigns
43946,White resigns
24434,White resigns
25680,White resigns
18225,White resigns
25214,White resigns
73712,White resigns
15235,White resigns
70452,White resigns
48016,White resigns
29943,White resigns
42076,White resigns
57976,White resigns
19750,White resigns
59086,White resigns
30275,White resigns
68386,White resigns
26423,White resigns
60746,White resigns
54755,White resigns
14023,White resigns
77367,White resigns
76351,White resigns
16613,White resigns
68811,White resigns
51801,White resigns
59701,White resigns
71259,White resigns
22007,White resigns
74721,White resigns
74217,White resigns
43067,White resigns
35386,White resigns
21349,White resigns
78990,White resigns
27189,White resigns
41311,White resigns
31784,White resigns
70202,White resigns
36701,White resigns
15166,White resigns
66385,White resigns
9507,White resigns
38199,White resigns
7709,White resigns
32335,White resigns
47572,White resigns
12302,White resigns
77558,White resigns
25130,White resigns
23938,White resigns
62949,White resigns
5589,White resigns
7481,White resigns
79048,White resigns
22388,White resigns
49882,White resigns
40871,White resigns
33579,White resigns
22514,White resigns
2706,White resigns
75417,White resigns
3760,White resigns
66534,White resigns
77637,White resigns
24515,White resigns
47536,White resigns
57286,White resigns
23505,White resigns
43685,White resigns
37263,White resigns
844,White resigns
72578,White resigns
69356,White resigns
44202,White resigns
3272,White resigns
66470,White resigns
58677,White resigns
79904,White resigns
25897,White resigns
39795,White resigns
43878,White resigns
66591,White resigns
74211,White resigns
54997,White resigns
36902,White resigns
6411,White resigns
2495,White resigns
14391,White resigns
3265,White resigns
39244,White resigns
64724,White resigns
66822,White resigns
28583,White resigns
39534,White resigns
71290,White resigns
8664,White resigns
39646,White resigns
52370,White resigns
38498,White resigns
24581,White resigns
63019,White resigns
17320,White resigns
60024,White resigns
29813,White resigns
38180,White resigns
32731,White resigns
64532,White resigns
3584,White resigns
80444,White resigns
9388,White resigns
12231,White resigns
73223,White resigns
80939,White resigns
15968,White resigns
38060,White resigns
50553,White resigns
69473,White resigns
40006,White resigns
8005,White resigns
1305,White resigns
65325,White resigns
16938,White resigns
46477,White resigns
8704,White resigns
43504,White resigns
23526,White resigns
37923,White resigns
53394,White resigns
12519,White resigns
67008,White resigns
18130,White resigns
50860,White resigns
29727,White resigns
16456,White resigns
44062,White resigns
9945,White resigns
78342,White resigns
52298,White resigns
14349,White resigns
9152,White resigns
76968,White resigns
1834,White resigns
41925,White resigns
44576,White resigns
778,White resigns
37550,White resigns
